#step: creations deletions netto
137500: 123 0 123
137600: 116 0 116
137700: 117 0 117
137800: 122 0 122
137900: 128 0 128
138000: 117 0 117
138100: 105 0 105
138200: 100 0 100
138300: 100 0 100
138400: 97 0 97
138500: 124 0 124
138600: 102 0 102
138700: 99 0 99
138800: 86 0 86
138900: 100 0 100
139000: 70 0 70
139100: 90 0 90
139200: 64 0 64
139300: 70 0 70
139400: 53 0 53
139500: 57 0 57
139600: 65 0 65
139700: 55 0 55
139800: 65 0 65
139900: 52 0 52
140000: 54 0 54
140100: 57 0 57
140200: 66 0 66
140300: 39 0 39
140400: 41 0 41
140500: 48 0 48
140600: 37 0 37
140700: 40 0 40
140800: 51 0 51
140900: 45 0 45
141000: 38 0 38
141100: 36 0 36
141200: 33 0 33
141300: 38 0 38
141400: 38 0 38
141500: 34 0 34
141600: 21 0 21
141700: 38 0 38
141800: 24 0 24
141900: 22 0 22
142000: 24 0 24
142100: 18 0 18
142200: 25 0 25
142300: 16 0 16
142400: 18 0 18
142500: 13 0 13
142600: 23 0 23
142700: 15 0 15
142800: 16 0 16
142900: 9 0 9
143000: 8 0 8
143100: 8 0 8
143200: 14 0 14
143300: 8 0 8
143400: 8 0 8
143500: 9 0 9
143600: 9 0 9
143700: 14 0 14
143800: 9 0 9
143900: 7 0 7
144000: 10 0 10
144100: 7 0 7
144200: 6 0 6
144300: 7 0 7
144400: 4 0 4
144500: 4 0 4
144600: 5 0 5
144700: 3 0 3
144800: 7 0 7
144900: 3 0 3
145000: 5 0 5
145100: 4 0 4
145200: 2 0 2
145300: 3 0 3
145400: 1 0 1
145500: 1 0 1
145600: 2 0 2
145700: 3 0 3
145800: 3 0 3
145900: 1 0 1
146000: 2 0 2
146100: 1 0 1
146200: 3 0 3
146300: 1 0 1
146400: 3 0 3
146500: 3 0 3
146600: 4 0 4
146700: 0 0 0
146800: 2 0 2
146900: 0 0 0
147000: 1 0 1
147100: 2 0 2
147200: 0 0 0
147300: 4 0 4
147400: 4 0 4
147500: 0 0 0
147600: 3 0 3
147700: 2 0 2
147800: 0 0 0
147900: 1 0 1
148000: 0 0 0
148100: 1 0 1
148200: 1 0 1
148300: 1 0 1
148400: 2 0 2
148500: 1 0 1
148600: 1 0 1
148700: 0 0 0
148800: 0 0 0
148900: 3 0 3
149000: 3 0 3
149100: 2 0 2
149200: 4 0 4
149300: 7 0 7
149400: 3 0 3
149500: 3 0 3
149600: 3 0 3
149700: 1 0 1
149800: 3 0 3
149900: 1 0 1
150000: 1 0 1
150100: 2 0 2
150200: 3 0 3
150300: 2 0 2
150400: 5 0 5
150500: 3 0 3
150600: 3 0 3
150700: 2 0 2
150800: 3 0 3
150900: 4 0 4
151000: 5 0 5
151100: 4 0 4
151200: 3 0 3
151300: 2 0 2
151400: 3 0 3
151500: 5 0 5
151600: 3 0 3
151700: 2 0 2
151800: 8 0 8
151900: 9 0 9
152000: 6 0 6
152100: 9 0 9
152200: 10 0 10
152300: 7 0 7
152400: 10 0 10
152500: 2 0 2
152600: 5 0 5
152700: 7 0 7
152800: 10 0 10
152900: 7 0 7
153000: 6 0 6
153100: 9 0 9
153200: 14 0 14
153300: 14 0 14
153400: 12 0 12
153500: 19 0 19
153600: 10 0 10
153700: 11 0 11
153800: 11 0 11
153900: 18 0 18
154000: 17 0 17
154100: 15 0 15
154200: 19 0 19
154300: 13 0 13
154400: 11 0 11
154500: 19 0 19
154600: 20 0 20
154700: 19 0 19
154800: 21 0 21
154900: 19 0 19
155000: 22 0 22
155100: 16 0 16
155200: 21 0 21
155300: 16 0 16
155400: 28 0 28
155500: 24 0 24
155600: 31 0 31
155700: 25 0 25
155800: 28 0 28
155900: 24 0 24
156000: 42 0 42
156100: 28 0 28
156200: 40 0 40
156300: 29 0 29
156400: 38 0 38
156500: 36 0 36
156600: 44 0 44
156700: 56 0 56
156800: 37 0 37
156900: 38 0 38
157000: 47 0 47
157100: 52 0 52
157200: 39 0 39
157300: 50 0 50
157400: 55 0 55
157500: 47 0 47
157600: 59 0 59
157700: 44 0 44
157800: 54 0 54
157900: 47 0 47
158000: 63 0 63
158100: 53 0 53
158200: 68 0 68
158300: 74 0 74
158400: 54 0 54
158500: 63 0 63
158600: 61 0 61
158700: 67 0 67
158800: 75 0 75
158900: 75 0 75
159000: 62 0 62
159100: 89 0 89
159200: 89 0 89
159300: 95 0 95
159400: 79 0 79
159500: 75 0 75
159600: 74 0 74
159700: 80 0 80
159800: 83 0 83
159900: 100 0 100
160000: 83 0 83
160100: 107 0 107
160200: 102 0 102
160300: 115 0 115
160400: 96 0 96
160500: 120 0 120
160600: 111 0 111
160700: 121 0 121
160800: 136 0 136
160900: 124 0 124
161000: 117 0 117
161100: 133 0 133
161200: 132 0 132
161300: 118 0 118
161400: 149 0 149
161500: 151 0 151
161600: 169 0 169
161700: 128 0 128
161800: 145 0 145
161900: 132 0 132
162000: 172 0 172
162100: 153 0 153
162200: 174 0 174
162300: 152 0 152
162400: 163 0 163
162500: 174 0 174
162600: 165 0 165
162700: 197 0 197
162800: 191 0 191
162900: 192 0 192
163000: 191 0 191
163100: 161 0 161
163200: 187 0 187
163300: 203 0 203
163400: 193 0 193
163500: 198 0 198
163600: 221 0 221
163700: 205 0 205
163800: 214 0 214
163900: 220 0 220
164000: 230 0 230
164100: 235 0 235
164200: 250 0 250
164300: 228 0 228
164400: 235 0 235
164500: 237 0 237
164600: 255 0 255
164700: 247 0 247
164800: 243 0 243
164900: 246 0 246
165000: 249 0 249
165100: 270 0 270
165200: 277 0 277
165300: 256 0 256
165400: 250 0 250
165500: 281 0 281
165600: 248 0 248
165700: 266 0 266
165800: 283 0 283
165900: 285 0 285
166000: 295 0 295
166100: 268 0 268
166200: 303 0 303
166300: 308 0 308
166400: 334 0 334
166500: 293 0 293
166600: 344 0 344
166700: 317 0 317
166800: 273 0 273
166900: 330 0 330
167000: 327 0 327
167100: 319 0 319
167200: 341 0 341
167300: 342 0 342
167400: 359 0 359
167500: 297 0 297
167600: 357 0 357
167700: 380 0 380
167800: 372 0 372
167900: 366 0 366
168000: 355 0 355
168100: 367 0 367
168200: 361 0 361
168300: 390 0 390
168400: 339 0 339
168500: 381 0 381
168600: 304 0 304
168700: 351 0 351
168800: 375 0 375
168900: 399 0 399
169000: 344 0 344
169100: 380 0 380
169200: 356 0 356
169300: 366 0 366
169400: 356 0 356
169500: 376 0 376
169600: 392 0 392
169700: 358 0 358
169800: 367 0 367
169900: 374 0 374
170000: 373 0 373
170100: 367 0 367
170200: 365 0 365
170300: 323 0 323
170400: 361 0 361
170500: 374 0 374
170600: 368 0 368
170700: 372 0 372
170800: 377 0 377
170900: 363 0 363
171000: 362 0 362
171100: 339 0 339
171200: 351 0 351
171300: 368 0 368
171400: 379 0 379
171500: 360 0 360
171600: 328 0 328
171700: 360 0 360
171800: 346 0 346
171900: 369 0 369
172000: 339 0 339
172100: 364 0 364
172200: 345 0 345
172300: 310 0 310
172400: 324 0 324
172500: 345 0 345
172600: 293 0 293
172700: 342 0 342
172800: 274 0 274
172900: 319 0 319
173000: 306 0 306
173100: 325 0 325
173200: 288 0 288
173300: 299 0 299
173400: 313 0 313
173500: 261 0 261
173600: 277 0 277
173700: 253 0 253
173800: 286 0 286
173900: 294 0 294
174000: 262 0 262
174100: 261 0 261
174200: 251 0 251
174300: 243 0 243
174400: 222 0 222
174500: 225 0 225
174600: 244 0 244
174700: 217 0 217
174800: 214 0 214
174900: 223 0 223
175000: 207 0 207
175100: 206 0 206
175200: 214 0 214
175300: 209 0 209
175400: 179 0 179
175500: 176 0 176
175600: 181 0 181
175700: 163 0 163
175800: 175 0 175
175900: 165 0 165
176000: 175 0 175
176100: 158 0 158
176200: 169 0 169
176300: 177 0 177
176400: 135 0 135
176500: 139 0 139
176600: 156 0 156
176700: 136 0 136
176800: 119 0 119
176900: 135 0 135
177000: 120 0 120
177100: 128 0 128
177200: 101 0 101
177300: 110 0 110
177400: 104 0 104
177500: 106 0 106
177600: 81 0 81
177700: 101 0 101
177800: 98 0 98
177900: 75 0 75
178000: 95 0 95
178100: 90 0 90
178200: 95 0 95
178300: 65 0 65
178400: 64 0 64
178500: 54 0 54
178600: 45 0 45
178700: 66 0 66
178800: 60 0 60
178900: 54 0 54
179000: 68 0 68
179100: 46 0 46
179200: 49 0 49
179300: 34 0 34
179400: 34 0 34
179500: 37 0 37
179600: 34 0 34
179700: 37 0 37
179800: 42 0 42
179900: 32 0 32
180000: 27 0 27
180100: 27 0 27
180200: 27 0 27
180300: 21 0 21
180400: 30 0 30
180500: 23 0 23
180600: 23 0 23
180700: 13 0 13
180800: 20 0 20
180900: 18 0 18
181000: 18 0 18
181100: 31 0 31
181200: 17 0 17
181300: 10 0 10
181400: 9 0 9
181500: 19 0 19
181600: 21 0 21
181700: 14 0 14
181800: 15 0 15
181900: 13 0 13
182000: 9 0 9
182100: 10 0 10
182200: 11 0 11
182300: 13 0 13
182400: 10 0 10
182500: 8 0 8
182600: 12 0 12
182700: 8 0 8
182800: 7 0 7
182900: 7 0 7
183000: 6 0 6
183100: 3 0 3
183200: 5 0 5
183300: 3 0 3
183400: 6 0 6
183500: 6 0 6
183600: 1 0 1
183700: 2 0 2
183800: 5 0 5
183900: 3 0 3
184000: 2 0 2
184100: 4 0 4
184200: 4 0 4
184300: 1 0 1
184400: 0 0 0
184500: 2 0 2
184600: 0 0 0
184700: 4 0 4
184800: 2 0 2
184900: 4 0 4
185000: 6 0 6
185100: 1 0 1
185200: 3 0 3
185300: 2 0 2
185400: 1 0 1
185500: 2 0 2
185600: 0 0 0
185700: 3 0 3
185800: 2 0 2
185900: 0 0 0
186000: 2 0 2
186100: 3 0 3
186200: 3 0 3
186300: 1 0 1
186400: 3 0 3
186500: 1 0 1
186600: 2 0 2
186700: 0 0 0
186800: 0 0 0
186900: 1 0 1
187000: 0 0 0
187100: 1 0 1
187200: 2 0 2
187300: 4 0 4
187400: 2 0 2
187500: 3 0 3
187600: 1 0 1
187700: 4 0 4
187800: 1 0 1
187900: 2 0 2
188000: 2 0 2
188100: 1 0 1
188200: 4 0 4
188300: 5 0 5
188400: 4 0 4
188500: 4 0 4
188600: 2 0 2
188700: 6 0 6
188800: 3 0 3
188900: 2 0 2
189000: 2 0 2
189100: 2 0 2
189200: 1 0 1
189300: 3 0 3
189400: 2 0 2
189500: 6 0 6
189600: 4 0 4
189700: 1 0 1
189800: 6 0 6
189900: 4 0 4
190000: 4 0 4
190100: 3 0 3
190200: 3 0 3
190300: 8 0 8
190400: 12 0 12
190500: 2 0 2
190600: 6 0 6
190700: 9 0 9
190800: 8 0 8
190900: 8 0 8
191000: 13 0 13
191100: 16 0 16
191200: 9 0 9
191300: 5 0 5
191400: 7 0 7
191500: 15 0 15
191600: 12 0 12
191700: 18 0 18
191800: 11 0 11
191900: 12 0 12
192000: 19 0 19
192100: 14 0 14
192200: 18 0 18
192300: 25 0 25
192400: 25 0 25
192500: 23 0 23
192600: 26 0 26
192700: 18 0 18
192800: 21 0 21
192900: 23 0 23
193000: 22 0 22
193100: 29 0 29
193200: 21 0 21
193300: 21 0 21
193400: 27 0 27
193500: 44 0 44
193600: 34 0 34
193700: 32 0 32
193800: 32 0 32
193900: 43 0 43
194000: 35 0 35
194100: 35 0 35
194200: 42 0 42
194300: 32 0 32
194400: 36 0 36
194500: 39 0 39
194600: 37 0 37
194700: 45 0 45
194800: 49 0 49
194900: 51 0 51
195000: 44 0 44
195100: 57 0 57
195200: 60 0 60
195300: 55 0 55
195400: 57 0 57
195500: 62 0 62
195600: 65 0 65
195700: 74 0 74
195800: 72 0 72
195900: 69 0 69
196000: 77 0 77
196100: 93 0 93
196200: 87 0 87
196300: 96 0 96
196400: 98 0 98
196500: 94 0 94
196600: 93 0 93
196700: 95 0 95
196800: 90 0 90
196900: 107 0 107
197000: 113 0 113
197100: 117 0 117
197200: 104 0 104
197300: 131 0 131
197400: 109 0 109
197500: 105 0 105
197600: 125 0 125
197700: 126 0 126
197800: 134 0 134
197900: 126 0 126
198000: 161 0 161
198100: 158 0 158
198200: 154 0 154
198300: 174 0 174
198400: 165 0 165
198500: 138 0 138
198600: 183 0 183
198700: 172 0 172
198800: 197 0 197
198900: 172 0 172
199000: 201 0 201
199100: 187 0 187
199200: 191 0 191
199300: 205 0 205
199400: 213 0 213
199500: 211 0 211
199600: 247 0 247
199700: 212 0 212
199800: 193 0 193
199900: 202 0 202
200000: 223 0 223
200100: 276 0 276
200200: 257 0 257
200300: 263 0 263
200400: 239 0 239
200500: 286 0 286
200600: 274 0 274
200700: 265 0 265
200800: 278 0 278
200900: 272 0 272
201000: 286 0 286
201100: 258 0 258
201200: 304 0 304
201300: 325 0 325
201400: 311 0 311
201500: 322 0 322
201600: 301 0 301
201700: 301 0 301
201800: 318 0 318
201900: 308 0 308
202000: 309 0 309
202100: 326 0 326
202200: 344 0 344
202300: 340 0 340
202400: 361 0 361
202500: 342 0 342
202600: 340 0 340
202700: 355 0 355
202800: 359 0 359
202900: 381 0 381
203000: 338 0 338
203100: 346 0 346
203200: 384 0 384
203300: 399 0 399
203400: 397 0 397
203500: 383 0 383
203600: 387 0 387
203700: 398 0 398
203800: 402 0 402
203900: 404 0 404
204000: 361 0 361
204100: 368 0 368
204200: 407 0 407
204300: 399 0 399
204400: 371 0 371
204500: 383 0 383
204600: 408 0 408
204700: 404 0 404
204800: 389 0 389
204900: 420 0 420
205000: 418 0 418
205100: 432 0 432
205200: 407 0 407
205300: 401 0 401
205400: 397 0 397
205500: 413 0 413
205600: 404 0 404
205700: 399 0 399
205800: 404 0 404
205900: 395 0 395
206000: 425 0 425
206100: 423 0 423
206200: 396 0 396
206300: 404 0 404
206400: 391 0 391
206500: 383 0 383
206600: 382 0 382
206700: 412 0 412
206800: 362 0 362
206900: 388 0 388
207000: 413 0 413
207100: 368 0 368
207200: 374 0 374
207300: 374 0 374
207400: 378 0 378
207500: 391 0 391
207600: 367 0 367
207700: 360 0 360
207800: 347 0 347
207900: 365 0 365
208000: 376 0 376
208100: 361 0 361
208200: 341 0 341
208300: 336 0 336
208400: 337 0 337
208500: 338 0 338
208600: 324 0 324
208700: 325 0 325
208800: 348 0 348
208900: 330 0 330
209000: 327 0 327
209100: 299 0 299
209200: 298 0 298
209300: 311 0 311
209400: 290 0 290
209500: 275 0 275
209600: 267 0 267
209700: 265 0 265
209800: 245 0 245
209900: 284 0 284
210000: 254 0 254
210100: 263 0 263
210200: 257 0 257
210300: 231 0 231
210400: 231 0 231
210500: 207 0 207
210600: 223 0 223
210700: 240 0 240
210800: 205 0 205
210900: 177 0 177
211000: 194 0 194
211100: 193 0 193
211200: 178 0 178
211300: 196 0 196
211400: 143 0 143
211500: 170 0 170
211600: 171 0 171
211700: 173 0 173
211800: 153 0 153
211900: 130 0 130
212000: 153 0 153
212100: 151 0 151
212200: 137 0 137
212300: 119 0 119
212400: 114 0 114
212500: 126 0 126
212600: 97 0 97
212700: 116 0 116
212800: 102 0 102
212900: 93 0 93
213000: 99 0 99
213100: 87 0 87
213200: 98 0 98
213300: 89 0 89
213400: 85 0 85
213500: 84 0 84
213600: 82 0 82
213700: 60 0 60
213800: 82 0 82
213900: 71 0 71
214000: 61 0 61
214100: 62 0 62
214200: 69 0 69
214300: 57 0 57
214400: 51 0 51
214500: 63 0 63
214600: 56 0 56
214700: 44 0 44
214800: 47 0 47
214900: 45 0 45
215000: 33 0 33
215100: 45 0 45
215200: 40 0 40
215300: 36 0 36
215400: 33 0 33
215500: 39 0 39
215600: 25 0 25
215700: 33 0 33
215800: 32 0 32
215900: 35 0 35
216000: 25 0 25
216100: 26 0 26
216200: 29 0 29
216300: 23 0 23
216400: 14 0 14
216500: 21 0 21
216600: 21 0 21
216700: 8 0 8
216800: 13 0 13
216900: 19 0 19
217000: 9 0 9
217100: 11 0 11
217200: 13 0 13
217300: 8 0 8
217400: 9 0 9
217500: 14 0 14
217600: 10 0 10
217700: 14 0 14
217800: 11 0 11
217900: 8 0 8
218000: 9 0 9
218100: 9 0 9
218200: 4 0 4
218300: 11 0 11
218400: 11 0 11
218500: 7 0 7
218600: 4 0 4
218700: 6 0 6
218800: 3 0 3
218900: 5 0 5
219000: 7 0 7
219100: 5 0 5
219200: 5 0 5
219300: 7 0 7
219400: 11 0 11
219500: 2 0 2
219600: 3 0 3
219700: 6 0 6
219800: 1 0 1
219900: 4 0 4
220000: 2 0 2
220100: 3 0 3
220200: 6 0 6
220300: 3 0 3
220400: 4 0 4
220500: 2 0 2
220600: 1 0 1
220700: 2 0 2
220800: 0 0 0
220900: 1 0 1
221000: 1 0 1
221100: 4 0 4
221200: 1 0 1
221300: 5 0 5
221400: 4 0 4
221500: 3 0 3
221600: 1 0 1
221700: 0 0 0
221800: 1 0 1
221900: 2 0 2
222000: 3 0 3
222100: 2 0 2
222200: 3 0 3
222300: 1 0 1
222400: 2 0 2
222500: 0 0 0
222600: 2 0 2
222700: 3 0 3
222800: 2 0 2
222900: 2 0 2
223000: 2 0 2
223100: 3 0 3
223200: 4 0 4
223300: 2 0 2
223400: 3 0 3
223500: 3 0 3
223600: 3 0 3
223700: 2 0 2
223800: 4 0 4
223900: 2 0 2
224000: 4 0 4
224100: 9 0 9
224200: 3 0 3
224300: 3 0 3
224400: 4 0 4
224500: 7 0 7
224600: 4 0 4
224700: 3 0 3
224800: 6 0 6
224900: 5 0 5
225000: 8 0 8
225100: 7 0 7
225200: 5 0 5
225300: 9 0 9
225400: 10 0 10
225500: 3 0 3
225600: 7 0 7
225700: 11 0 11
225800: 7 0 7
225900: 13 0 13
226000: 9 0 9
226100: 12 0 12
226200: 10 0 10
226300: 11 0 11
226400: 16 0 16
226500: 15 0 15
226600: 12 0 12
226700: 18 0 18
226800: 14 0 14
226900: 16 0 16
227000: 15 0 15
227100: 15 0 15
227200: 17 0 17
227300: 20 0 20
227400: 21 0 21
227500: 12 0 12
227600: 12 0 12
227700: 28 0 28
227800: 20 0 20
227900: 29 0 29
228000: 25 0 25
228100: 18 0 18
228200: 31 0 31
228300: 21 0 21
228400: 30 0 30
228500: 32 0 32
228600: 32 0 32
228700: 35 0 35
228800: 32 0 32
228900: 36 0 36
229000: 38 0 38
229100: 40 0 40
229200: 38 0 38
229300: 52 0 52
229400: 55 0 55
229500: 70 0 70
229600: 55 0 55
229700: 59 0 59
229800: 57 0 57
229900: 58 0 58
230000: 76 0 76
230100: 62 0 62
230200: 58 0 58
230300: 66 0 66
230400: 57 0 57
230500: 76 0 76
230600: 72 0 72
230700: 64 0 64
230800: 82 0 82
230900: 83 0 83
231000: 83 0 83
231100: 88 0 88
231200: 92 0 92
231300: 84 0 84
231400: 103 0 103
231500: 101 0 101
231600: 100 0 100
231700: 99 0 99
231800: 103 0 103
231900: 118 0 118
232000: 105 0 105
232100: 145 0 145
232200: 146 0 146
232300: 139 0 139
232400: 130 0 130
232500: 141 0 141
232600: 144 0 144
232700: 128 0 128
232800: 164 0 164
232900: 142 0 142
233000: 169 0 169
233100: 148 0 148
233200: 172 0 172
233300: 168 0 168
233400: 171 0 171
233500: 188 0 188
233600: 185 0 185
233700: 184 0 184
233800: 210 0 210
233900: 210 0 210
234000: 199 0 199
234100: 213 0 213
234200: 199 0 199
234300: 226 0 226
234400: 230 0 230
234500: 205 0 205
234600: 238 0 238
234700: 213 0 213
234800: 231 0 231
234900: 259 0 259
235000: 260 0 260
235100: 299 0 299
235200: 263 0 263
235300: 304 0 304
235400: 271 0 271
235500: 299 0 299
235600: 308 0 308
235700: 273 0 273
235800: 298 0 298
235900: 296 0 296
236000: 300 0 300
236100: 301 0 301
236200: 333 0 333
236300: 305 0 305
236400: 316 0 316
236500: 338 0 338
236600: 341 0 341
236700: 375 0 375
236800: 324 0 324
236900: 369 0 369
237000: 345 0 345
237100: 343 0 343
237200: 364 0 364
237300: 322 0 322
237400: 356 0 356
237500: 351 0 351
237600: 368 0 368
237700: 390 0 390
237800: 396 0 396
237900: 350 0 350
238000: 402 0 402
238100: 379 0 379
238200: 393 0 393
238300: 383 0 383
238400: 427 0 427
238500: 412 0 412
238600: 389 0 389
238700: 440 0 440
238800: 447 0 447
238900: 405 0 405
239000: 406 0 406
239100: 427 0 427
239200: 424 0 424
239300: 431 0 431
239400: 429 0 429
239500: 417 0 417
239600: 408 0 408
239700: 415 0 415
239800: 412 0 412
239900: 398 0 398
240000: 439 0 439
240100: 416 0 416
240200: 380 0 380
240300: 444 0 444
240400: 421 0 421
240500: 415 0 415
240600: 430 0 430
240700: 410 0 410
240800: 395 0 395
240900: 371 0 371
241000: 411 0 411
241100: 396 0 396
241200: 379 0 379
241300: 407 0 407
241400: 382 0 382
241500: 385 0 385
241600: 395 0 395
241700: 376 0 376
241800: 378 0 378
241900: 361 0 361
242000: 356 0 356
242100: 361 0 361
242200: 370 0 370
242300: 375 0 375
242400: 355 0 355
242500: 348 0 348
242600: 374 0 374
242700: 318 0 318
242800: 337 0 337
242900: 335 0 335
243000: 353 0 353
243100: 303 0 303
243200: 330 0 330
243300: 338 0 338
243400: 284 0 284
243500: 291 0 291
243600: 281 0 281
243700: 275 0 275
243800: 310 0 310
243900: 302 0 302
244000: 276 0 276
244100: 244 0 244
244200: 261 0 261
244300: 253 0 253
244400: 263 0 263
244500: 237 0 237
244600: 230 0 230
244700: 267 0 267
244800: 220 0 220
244900: 216 0 216
245000: 242 0 242
245100: 208 0 208
245200: 220 0 220
245300: 224 0 224
245400: 189 0 189
245500: 185 0 185
245600: 193 0 193
245700: 164 0 164
245800: 188 0 188
245900: 167 0 167
246000: 190 0 190
246100: 166 0 166
246200: 132 0 132
246300: 166 0 166
246400: 175 0 175
246500: 133 0 133
246600: 137 0 137
246700: 140 0 140
246800: 143 0 143
246900: 123 0 123
247000: 130 0 130
247100: 118 0 118
247200: 119 0 119
247300: 100 0 100
247400: 113 0 113
247500: 106 0 106
247600: 103 0 103
247700: 96 0 96
247800: 93 0 93
247900: 90 0 90
248000: 92 0 92
248100: 72 0 72
248200: 63 0 63
248300: 91 0 91
248400: 80 0 80
248500: 60 0 60
248600: 69 0 69
248700: 71 0 71
248800: 64 0 64
248900: 55 0 55
249000: 52 0 52
249100: 48 0 48
249200: 56 0 56
249300: 60 0 60
249400: 50 0 50
249500: 43 0 43
249600: 45 0 45
249700: 32 0 32
249800: 36 0 36
249900: 34 0 34
250000: 40 0 40
250100: 38 0 38
250200: 35 0 35
250300: 34 0 34
250400: 36 0 36
250500: 31 0 31
250600: 30 0 30
250700: 20 0 20
250800: 20 0 20
250900: 30 0 30
251000: 24 0 24
251100: 22 0 22
251200: 21 0 21
251300: 30 0 30
251400: 20 0 20
251500: 23 0 23
251600: 17 0 17
251700: 16 0 16
251800: 15 0 15
251900: 11 0 11
252000: 12 0 12
252100: 13 0 13
252200: 10 0 10
252300: 20 0 20
252400: 14 0 14
252500: 16 0 16
252600: 8 0 8
252700: 4 0 4
252800: 8 0 8
252900: 8 0 8
253000: 10 0 10
253100: 12 0 12
253200: 12 0 12
253300: 5 0 5
253400: 13 0 13
253500: 5 0 5
253600: 5 0 5
253700: 5 0 5
253800: 7 0 7
253900: 10 0 10
254000: 9 0 9
254100: 7 0 7
254200: 3 0 3
254300: 2 0 2
254400: 5 0 5
254500: 6 0 6
254600: 7 0 7
254700: 3 0 3
254800: 9 0 9
254900: 7 0 7
255000: 1 0 1
255100: 1 0 1
255200: 4 0 4
255300: 2 0 2
255400: 0 0 0
255500: 4 0 4
255600: 4 0 4
255700: 8 0 8
255800: 2 0 2
255900: 4 0 4
256000: 1 0 1
256100: 6 0 6
256200: 5 0 5
256300: 0 0 0
256400: 3 0 3
256500: 2 0 2
256600: 0 0 0
256700: 3 0 3
256800: 2 0 2
256900: 2 0 2
257000: 2 0 2
257100: 3 0 3
257200: 4 0 4
257300: 5 0 5
257400: 3 0 3
257500: 3 0 3
257600: 3 0 3
257700: 2 0 2
257800: 2 0 2
257900: 7 0 7
258000: 3 0 3
258100: 3 0 3
258200: 5 0 5
258300: 1 0 1
258400: 5 0 5
258500: 6 0 6
258600: 1 0 1
258700: 8 0 8
258800: 6 0 6
258900: 3 0 3
259000: 6 0 6
259100: 7 0 7
259200: 5 0 5
259300: 7 0 7
259400: 9 0 9
259500: 6 0 6
259600: 8 0 8
259700: 6 0 6
259800: 9 0 9
259900: 2 0 2
260000: 5 0 5
260100: 3 0 3
260200: 10 0 10
260300: 9 0 9
260400: 7 0 7
260500: 9 0 9
260600: 14 0 14
260700: 6 0 6
260800: 8 0 8
260900: 15 0 15
261000: 12 0 12
261100: 9 0 9
261200: 12 0 12
261300: 20 0 20
261400: 9 0 9
261500: 20 0 20
261600: 13 0 13
261700: 15 0 15
261800: 18 0 18
261900: 21 0 21
262000: 11 0 11
262100: 22 0 22
262200: 25 0 25
262300: 19 0 19
262400: 23 0 23
262500: 27 0 27
262600: 22 0 22
262700: 32 0 32
262800: 26 0 26
262900: 25 0 25
263000: 22 0 22
263100: 27 0 27
263200: 43 0 43
263300: 36 0 36
263400: 37 0 37
263500: 36 0 36
263600: 43 0 43
263700: 38 0 38
263800: 45 0 45
263900: 39 0 39
264000: 33 0 33
264100: 49 0 49
264200: 56 0 56
264300: 43 0 43
264400: 61 0 61
264500: 55 0 55
264600: 64 0 64
264700: 75 0 75
264800: 77 0 77
264900: 69 0 69
265000: 81 0 81
265100: 62 0 62
265200: 59 0 59
265300: 73 0 73
265400: 68 0 68
265500: 77 0 77
265600: 100 0 100
265700: 79 0 79
265800: 84 0 84
265900: 69 0 69
266000: 106 0 106
266100: 99 0 99
266200: 97 0 97
266300: 95 0 95
266400: 106 0 106
266500: 101 0 101
266600: 106 0 106
266700: 121 0 121
266800: 117 0 117
266900: 120 0 120
267000: 132 0 132
267100: 112 0 112
267200: 142 0 142
267300: 135 0 135
267400: 149 0 149
267500: 157 0 157
267600: 149 0 149
267700: 149 0 149
267800: 153 0 153
267900: 169 0 169
268000: 191 0 191
268100: 153 0 153
268200: 167 0 167
268300: 168 0 168
268400: 181 0 181
268500: 172 0 172
268600: 187 0 187
268700: 191 0 191
268800: 205 0 205
268900: 196 0 196
269000: 207 0 207
269100: 199 0 199
269200: 215 0 215
269300: 223 0 223
269400: 244 0 244
269500: 240 0 240
269600: 242 0 242
269700: 239 0 239
269800: 271 0 271
269900: 242 0 242
270000: 241 0 241
270100: 284 0 284
270200: 270 0 270
270300: 266 0 266
270400: 282 0 282
270500: 280 0 280
270600: 270 0 270
270700: 285 0 285
270800: 295 0 295
270900: 287 0 287
271000: 318 0 318
271100: 301 0 301
271200: 310 0 310
271300: 294 0 294
271400: 342 0 342
271500: 322 0 322
271600: 323 0 323
271700: 323 0 323
271800: 330 0 330
271900: 360 0 360
272000: 364 0 364
272100: 341 0 341
272200: 359 0 359
272300: 393 0 393
272400: 339 0 339
272500: 351 0 351
272600: 379 0 379
272700: 370 0 370
272800: 381 0 381
272900: 358 0 358
273000: 347 0 347
273100: 393 0 393
273200: 381 0 381
273300: 369 0 369
273400: 372 0 372
273500: 356 0 356
273600: 367 0 367
273700: 387 0 387
273800: 390 0 390
273900: 375 0 375
274000: 379 0 379
274100: 418 0 418
274200: 400 0 400
274300: 401 0 401
274400: 404 0 404
274500: 397 0 397
274600: 385 0 385
274700: 388 0 388
274800: 419 0 419
274900: 383 0 383
275000: 422 0 422
275100: 409 0 409
275200: 374 0 374
275300: 414 0 414
275400: 370 0 370
275500: 389 0 389
275600: 418 0 418
275700: 381 0 381
275800: 386 0 386
275900: 382 0 382
276000: 372 0 372
276100: 380 0 380
276200: 380 0 380
276300: 387 0 387
276400: 361 0 361
276500: 384 0 384
276600: 387 0 387
276700: 343 0 343
276800: 345 0 345
276900: 339 0 339
277000: 348 0 348
277100: 361 0 361
277200: 329 0 329
